SerialNo;Substation;datetime;P_GEN_MAX;P_GEN_MIN;P_GEN
3067E69020456129;Forest Road;29/05/2014 18:00;0.25;0.15;0.2
3067E69020456129;Forest Road;29/05/2014 19:00;0.318;0.082;0.2
3067E69020456129;Forest Road;29/05/2014 20:00;0.062;0.003;0.0325
3067E69020456129;Forest Road;29/05/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/05/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/05/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/05/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/05/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/05/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/05/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/05/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/05/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/05/2014 06:00;0.031;0.0;0.0155
3067E69020456129;Forest Road;30/05/2014 07:00;0.119;0.038;0.0785
3067E69020456129;Forest Road;30/05/2014 08:00;0.241;0.087;0.16399999999999998
3067E69020456129;Forest Road;30/05/2014 09:00;0.846;0.392;0.619
3067E69020456129;Forest Road;30/05/2014 10:00;2.625;0.737;1.681
3067E69020456129;Forest Road;30/05/2014 11:00;2.504;1.838;2.1710000000000003
3067E69020456129;Forest Road;30/05/2014 12:00;2.657;2.215;2.436
3067E69020456129;Forest Road;30/05/2014 13:00;2.885;2.042;2.4635
3067E69020456129;Forest Road;30/05/2014 14:00;2.574;1.081;1.8275
3067E69020456129;Forest Road;30/05/2014 15:00;2.536;1.656;2.096
3067E69020456129;Forest Road;30/05/2014 16:00;2.042;1.165;1.6035
3067E69020456129;Forest Road;30/05/2014 17:00;1.79;0.56;1.175
3067E69020456129;Forest Road;30/05/2014 18:00;0.788;0.408;0.598
3067E69020456129;Forest Road;30/05/2014 19:00;0.353;0.152;0.2525
3067E69020456129;Forest Road;30/05/2014 20:00;0.115;0.003;0.059000000000000004
3067E69020456129;Forest Road;30/05/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;30/05/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/05/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/05/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/05/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/05/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/05/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/05/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/05/2014 05:00;0.058;0.0;0.029
3067E69020456129;Forest Road;31/05/2014 06:00;0.099;0.068;0.0835
3067E69020456129;Forest Road;31/05/2014 07:00;0.44;0.11;0.275
3067E69020456129;Forest Road;31/05/2014 08:00;1.088;0.55;0.8190000000000001
3067E69020456129;Forest Road;31/05/2014 09:00;1.48;1.17;1.325
3067E69020456129;Forest Road;31/05/2014 10:00;1.996;1.057;1.5265
3067E69020456129;Forest Road;31/05/2014 11:00;2.653;1.66;2.1565
3067E69020456129;Forest Road;31/05/2014 12:00;1.999;0.827;1.413
3067E69020456129;Forest Road;31/05/2014 13:00;1.634;1.118;1.376
3067E69020456129;Forest Road;31/05/2014 14:00;1.256;0.672;0.964
3067E69020456129;Forest Road;31/05/2014 15:00;2.152;0.668;1.4100000000000001
3067E69020456129;Forest Road;31/05/2014 16:00;1.054;0.494;0.774
3067E69020456129;Forest Road;31/05/2014 17:00;0.604;0.42;0.512
3067E69020456129;Forest Road;31/05/2014 18:00;0.412;0.237;0.3245
3067E69020456129;Forest Road;31/05/2014 19:00;0.202;0.029;0.1155
3067E69020456129;Forest Road;31/05/2014 20:00;0.045;0.003;0.024
3067E69020456129;Forest Road;31/05/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;31/05/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/05/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/06/2014 05:00;0.049;0.0;0.0245
3067E69020456129;Forest Road;01/06/2014 06:00;0.163;0.06;0.1115
3067E69020456129;Forest Road;01/06/2014 07:00;0.489;0.179;0.33399999999999996
3067E69020456129;Forest Road;01/06/2014 08:00;1.077;0.574;0.8254999999999999
3067E69020456129;Forest Road;01/06/2014 09:00;1.577;0.935;1.256
3067E69020456129;Forest Road;01/06/2014 10:00;2.029;1.659;1.8439999999999999
3067E69020456129;Forest Road;01/06/2014 11:00;2.413;1.294;1.8535
3067E69020456129;Forest Road;01/06/2014 12:00;2.691;1.254;1.9725
3067E69020456129;Forest Road;01/06/2014 13:00;2.59;0.632;1.611
3067E69020456129;Forest Road;01/06/2014 14:00;2.863;1.046;1.9545
3067E69020456129;Forest Road;01/06/2014 15:00;2.373;1.209;1.7910000000000001
3067E69020456129;Forest Road;01/06/2014 16:00;1.913;0.736;1.3245
3067E69020456129;Forest Road;01/06/2014 17:00;1.686;1.232;1.459
3067E69020456129;Forest Road;01/06/2014 18:00;1.123;0.543;0.833
3067E69020456129;Forest Road;01/06/2014 19:00;0.417;0.091;0.254
3067E69020456129;Forest Road;01/06/2014 20:00;0.067;0.003;0.035
3067E69020456129;Forest Road;01/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;01/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/06/2014 05:00;0.07;0.0;0.035
3067E69020456129;Forest Road;02/06/2014 06:00;0.282;0.104;0.19299999999999998
3067E69020456129;Forest Road;02/06/2014 07:00;0.538;0.351;0.4445
3067E69020456129;Forest Road;02/06/2014 08:00;0.508;0.343;0.4255
3067E69020456129;Forest Road;02/06/2014 09:00;0.898;0.323;0.6105
3067E69020456129;Forest Road;02/06/2014 10:00;0.864;0.159;0.5115
3067E69020456129;Forest Road;02/06/2014 11:00;0.782;0.382;0.5820000000000001
3067E69020456129;Forest Road;02/06/2014 12:00;0.692;0.41;0.5509999999999999
3067E69020456129;Forest Road;02/06/2014 13:00;0.976;0.482;0.729
3067E69020456129;Forest Road;02/06/2014 14:00;0.723;0.254;0.4885
3067E69020456129;Forest Road;02/06/2014 15:00;0.472;0.281;0.3765
3067E69020456129;Forest Road;02/06/2014 16:00;0.256;0.164;0.21000000000000002
3067E69020456129;Forest Road;02/06/2014 17:00;0.325;0.191;0.258
3067E69020456129;Forest Road;02/06/2014 18:00;0.37;0.305;0.3375
3067E69020456129;Forest Road;02/06/2014 19:00;0.314;0.041;0.1775
3067E69020456129;Forest Road;02/06/2014 20:00;0.003;0.003;0.003
3067E69020456129;Forest Road;02/06/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/06/2014 05:00;0.117;0.003;0.060000000000000005
3067E69020456129;Forest Road;03/06/2014 06:00;0.196;0.175;0.1855
3067E69020456129;Forest Road;03/06/2014 07:00;0.499;0.237;0.368
3067E69020456129;Forest Road;03/06/2014 08:00;0.405;0.141;0.273
3067E69020456129;Forest Road;03/06/2014 09:00;0.67;0.282;0.476
3067E69020456129;Forest Road;03/06/2014 10:00;0.743;0.47;0.6065
3067E69020456129;Forest Road;03/06/2014 11:00;0.829;0.104;0.46649999999999997
3067E69020456129;Forest Road;03/06/2014 12:00;1.674;0.788;1.2309999999999999
3067E69020456129;Forest Road;03/06/2014 13:00;1.062;0.544;0.803
3067E69020456129;Forest Road;03/06/2014 14:00;0.991;0.385;0.688
3067E69020456129;Forest Road;03/06/2014 15:00;2.355;1.157;1.756
3067E69020456129;Forest Road;03/06/2014 16:00;2.173;1.828;2.0005
3067E69020456129;Forest Road;03/06/2014 17:00;1.297;1.011;1.154
3067E69020456129;Forest Road;03/06/2014 18:00;0.807;0.105;0.456
3067E69020456129;Forest Road;03/06/2014 19:00;0.132;0.087;0.1095
3067E69020456129;Forest Road;03/06/2014 20:00;0.069;0.003;0.036000000000000004
3067E69020456129;Forest Road;03/06/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/06/2014 05:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;04/06/2014 06:00;0.104;0.003;0.0535
3067E69020456129;Forest Road;04/06/2014 07:00;0.31;0.148;0.22899999999999998
3067E69020456129;Forest Road;04/06/2014 08:00;0.648;0.317;0.48250000000000004
3067E69020456129;Forest Road;04/06/2014 09:00;0.772;0.501;0.6365000000000001
3067E69020456129;Forest Road;04/06/2014 10:00;1.26;0.503;0.8815
3067E69020456129;Forest Road;04/06/2014 11:00;1.251;0.656;0.9535
3067E69020456129;Forest Road;04/06/2014 12:00;1.096;0.63;0.863
3067E69020456129;Forest Road;04/06/2014 13:00;1.608;0.902;1.2550000000000001
3067E69020456129;Forest Road;04/06/2014 14:00;2.323;0.315;1.319
3067E69020456129;Forest Road;04/06/2014 15:00;0.869;0.364;0.6165
3067E69020456129;Forest Road;04/06/2014 16:00;0.713;0.248;0.4805
3067E69020456129;Forest Road;04/06/2014 17:00;0.625;0.142;0.3835
3067E69020456129;Forest Road;04/06/2014 18:00;0.623;0.141;0.382
3067E69020456129;Forest Road;04/06/2014 19:00;0.574;0.182;0.378
3067E69020456129;Forest Road;04/06/2014 20:00;0.148;0.003;0.0755
3067E69020456129;Forest Road;04/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;04/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/06/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/06/2014 06:00;0.213;0.021;0.11699999999999999
3067E69020456129;Forest Road;05/06/2014 07:00;0.469;0.178;0.3235
3067E69020456129;Forest Road;05/06/2014 08:00;1.001;0.57;0.7854999999999999
3067E69020456129;Forest Road;05/06/2014 09:00;1.455;0.993;1.224
3067E69020456129;Forest Road;05/06/2014 10:00;2.188;1.479;1.8335000000000001
3067E69020456129;Forest Road;05/06/2014 11:00;2.216;1.626;1.921
3067E69020456129;Forest Road;05/06/2014 12:00;2.414;0.938;1.6760000000000002
3067E69020456129;Forest Road;05/06/2014 13:00;2.428;0.794;1.611
3067E69020456129;Forest Road;05/06/2014 14:00;2.791;1.978;2.3845
3067E69020456129;Forest Road;05/06/2014 15:00;2.661;1.475;2.068
3067E69020456129;Forest Road;05/06/2014 16:00;2.476;1.54;2.008
3067E69020456129;Forest Road;05/06/2014 17:00;1.884;0.46;1.172
3067E69020456129;Forest Road;05/06/2014 18:00;1.172;0.619;0.8955
3067E69020456129;Forest Road;05/06/2014 19:00;0.444;0.21;0.327
3067E69020456129;Forest Road;05/06/2014 20:00;0.2;0.003;0.1015
3067E69020456129;Forest Road;05/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;05/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/06/2014 05:00;0.056;0.0;0.028
3067E69020456129;Forest Road;06/06/2014 06:00;0.09;0.065;0.0775
3067E69020456129;Forest Road;06/06/2014 07:00;0.416;0.099;0.2575
3067E69020456129;Forest Road;06/06/2014 08:00;1.119;0.527;0.823
3067E69020456129;Forest Road;06/06/2014 09:00;1.562;1.035;1.2985
3067E69020456129;Forest Road;06/06/2014 10:00;1.962;1.59;1.776
3067E69020456129;Forest Road;06/06/2014 11:00;2.292;1.99;2.141
3067E69020456129;Forest Road;06/06/2014 12:00;2.604;1.962;2.283
3067E69020456129;Forest Road;06/06/2014 13:00;2.637;2.509;2.573
3067E69020456129;Forest Road;06/06/2014 14:00;2.565;2.385;2.4749999999999996
3067E69020456129;Forest Road;06/06/2014 15:00;2.514;2.061;2.2874999999999996
3067E69020456129;Forest Road;06/06/2014 16:00;2.116;1.817;1.9665
3067E69020456129;Forest Road;06/06/2014 17:00;1.715;1.267;1.491
3067E69020456129;Forest Road;06/06/2014 18:00;1.12;0.584;0.8520000000000001
3067E69020456129;Forest Road;06/06/2014 19:00;0.362;0.183;0.27249999999999996
3067E69020456129;Forest Road;06/06/2014 20:00;0.162;0.011;0.08650000000000001
3067E69020456129;Forest Road;06/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;06/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/06/2014 05:00;0.034;0.0;0.017
3067E69020456129;Forest Road;07/06/2014 06:00;0.184;0.078;0.131
3067E69020456129;Forest Road;07/06/2014 07:00;0.512;0.159;0.3355
3067E69020456129;Forest Road;07/06/2014 08:00;0.431;0.167;0.299
3067E69020456129;Forest Road;07/06/2014 09:00;1.366;0.337;0.8515
3067E69020456129;Forest Road;07/06/2014 10:00;1.845;0.298;1.0715
3067E69020456129;Forest Road;07/06/2014 11:00;1.166;0.003;0.5844999999999999
3067E69020456129;Forest Road;07/06/2014 12:00;1.913;0.973;1.443
3067E69020456129;Forest Road;07/06/2014 13:00;2.701;1.781;2.241
3067E69020456129;Forest Road;07/06/2014 14:00;2.559;1.229;1.8940000000000001
3067E69020456129;Forest Road;07/06/2014 15:00;1.668;0.776;1.222
3067E69020456129;Forest Road;07/06/2014 16:00;1.846;1.14;1.4929999999999999
3067E69020456129;Forest Road;07/06/2014 17:00;1.379;0.721;1.05
3067E69020456129;Forest Road;07/06/2014 18:00;1.257;0.51;0.8835
3067E69020456129;Forest Road;07/06/2014 19:00;0.454;0.129;0.2915
3067E69020456129;Forest Road;07/06/2014 20:00;0.087;0.003;0.045
3067E69020456129;Forest Road;07/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;07/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/06/2014 05:00;0.099;0.003;0.051000000000000004
3067E69020456129;Forest Road;08/06/2014 06:00;0.16;0.105;0.1325
3067E69020456129;Forest Road;08/06/2014 07:00;0.41;0.097;0.2535
3067E69020456129;Forest Road;08/06/2014 08:00;1.046;0.512;0.779
3067E69020456129;Forest Road;08/06/2014 09:00;1.51;1.108;1.3090000000000002
3067E69020456129;Forest Road;08/06/2014 10:00;1.993;1.596;1.7945000000000002
3067E69020456129;Forest Road;08/06/2014 11:00;2.331;2.047;2.189
3067E69020456129;Forest Road;08/06/2014 12:00;2.566;2.371;2.4684999999999997
3067E69020456129;Forest Road;08/06/2014 13:00;2.597;1.74;2.1685
3067E69020456129;Forest Road;08/06/2014 14:00;2.522;2.446;2.484
3067E69020456129;Forest Road;08/06/2014 15:00;2.49;2.018;2.254
3067E69020456129;Forest Road;08/06/2014 16:00;2.016;1.039;1.5274999999999999
3067E69020456129;Forest Road;08/06/2014 17:00;1.8;0.538;1.169
3067E69020456129;Forest Road;08/06/2014 18:00;0.59;0.457;0.5235
3067E69020456129;Forest Road;08/06/2014 19:00;0.379;0.169;0.274
3067E69020456129;Forest Road;08/06/2014 20:00;0.104;0.007;0.0555
3067E69020456129;Forest Road;08/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;08/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/06/2014 05:00;0.008;0.0;0.004
3067E69020456129;Forest Road;09/06/2014 06:00;0.21;0.052;0.131
3067E69020456129;Forest Road;09/06/2014 07:00;0.443;0.232;0.3375
3067E69020456129;Forest Road;09/06/2014 08:00;0.61;0.487;0.5485
3067E69020456129;Forest Road;09/06/2014 09:00;0.879;0.63;0.7545
3067E69020456129;Forest Road;09/06/2014 10:00;0.703;0.574;0.6385
3067E69020456129;Forest Road;09/06/2014 11:00;2.054;0.657;1.3555
3067E69020456129;Forest Road;09/06/2014 12:00;2.255;1.105;1.68
3067E69020456129;Forest Road;09/06/2014 13:00;1.768;1.151;1.4595
3067E69020456129;Forest Road;09/06/2014 14:00;2.453;1.752;2.1025
3067E69020456129;Forest Road;09/06/2014 15:00;2.257;1.49;1.8735
3067E69020456129;Forest Road;09/06/2014 16:00;1.895;0.482;1.1885
3067E69020456129;Forest Road;09/06/2014 17:00;0.819;0.422;0.6204999999999999
3067E69020456129;Forest Road;09/06/2014 18:00;1.299;0.379;0.839
3067E69020456129;Forest Road;09/06/2014 19:00;0.171;0.053;0.112
3067E69020456129;Forest Road;09/06/2014 20:00;0.075;0.01;0.042499999999999996
3067E69020456129;Forest Road;09/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;09/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/06/2014 05:00;0.005;0.0;0.0025
3067E69020456129;Forest Road;10/06/2014 06:00;0.131;0.048;0.0895
3067E69020456129;Forest Road;10/06/2014 07:00;0.406;0.133;0.2695
3067E69020456129;Forest Road;10/06/2014 08:00;0.967;0.513;0.74
3067E69020456129;Forest Road;10/06/2014 09:00;1.337;0.83;1.0835
3067E69020456129;Forest Road;10/06/2014 10:00;1.114;0.83;0.972
3067E69020456129;Forest Road;10/06/2014 11:00;2.313;1.012;1.6625
3067E69020456129;Forest Road;10/06/2014 12:00;2.535;1.92;2.2275
3067E69020456129;Forest Road;10/06/2014 13:00;2.789;1.408;2.0985
3067E69020456129;Forest Road;10/06/2014 14:00;2.774;2.065;2.4195
3067E69020456129;Forest Road;10/06/2014 15:00;2.569;1.801;2.185
3067E69020456129;Forest Road;10/06/2014 16:00;2.223;1.067;1.645
3067E69020456129;Forest Road;10/06/2014 17:00;1.831;1.366;1.5985
3067E69020456129;Forest Road;10/06/2014 18:00;1.273;0.613;0.943
3067E69020456129;Forest Road;10/06/2014 19:00;0.462;0.15;0.306
3067E69020456129;Forest Road;10/06/2014 20:00;0.097;0.008;0.052500000000000005
3067E69020456129;Forest Road;10/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;10/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/06/2014 05:00;0.06;0.003;0.0315
3067E69020456129;Forest Road;11/06/2014 06:00;0.099;0.069;0.084
3067E69020456129;Forest Road;11/06/2014 07:00;0.431;0.108;0.2695
3067E69020456129;Forest Road;11/06/2014 08:00;1.052;0.528;0.79
3067E69020456129;Forest Road;11/06/2014 09:00;1.426;1.011;1.2185
3067E69020456129;Forest Road;11/06/2014 10:00;2.11;0.929;1.5194999999999999
3067E69020456129;Forest Road;11/06/2014 11:00;2.335;1.395;1.865
3067E69020456129;Forest Road;11/06/2014 12:00;2.786;1.225;2.0055
3067E69020456129;Forest Road;11/06/2014 13:00;2.737;1.498;2.1175
3067E69020456129;Forest Road;11/06/2014 14:00;2.439;0.997;1.718
3067E69020456129;Forest Road;11/06/2014 15:00;2.53;0.617;1.5735
3067E69020456129;Forest Road;11/06/2014 16:00;0.998;0.702;0.85
3067E69020456129;Forest Road;11/06/2014 17:00;1.298;0.612;0.9550000000000001
3067E69020456129;Forest Road;11/06/2014 18:00;0.792;0.42;0.606
3067E69020456129;Forest Road;11/06/2014 19:00;0.309;0.144;0.22649999999999998
3067E69020456129;Forest Road;11/06/2014 20:00;0.12;0.019;0.06949999999999999
3067E69020456129;Forest Road;11/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;11/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/06/2014 05:00;0.063;0.003;0.033
3067E69020456129;Forest Road;12/06/2014 06:00;0.108;0.071;0.0895
3067E69020456129;Forest Road;12/06/2014 07:00;0.408;0.136;0.272
3067E69020456129;Forest Road;12/06/2014 08:00;1.074;0.531;0.8025
3067E69020456129;Forest Road;12/06/2014 09:00;1.43;1.083;1.2565
3067E69020456129;Forest Road;12/06/2014 10:00;2.079;0.589;1.334
3067E69020456129;Forest Road;12/06/2014 11:00;2.425;0.807;1.6159999999999999
3067E69020456129;Forest Road;12/06/2014 12:00;2.534;0.667;1.6004999999999998
3067E69020456129;Forest Road;12/06/2014 13:00;2.676;0.657;1.6665
3067E69020456129;Forest Road;12/06/2014 14:00;2.39;1.03;1.71
3067E69020456129;Forest Road;12/06/2014 15:00;2.613;1.101;1.857
3067E69020456129;Forest Road;12/06/2014 16:00;2.235;1.035;1.6349999999999998
3067E69020456129;Forest Road;12/06/2014 17:00;1.818;0.831;1.3245
3067E69020456129;Forest Road;12/06/2014 18:00;1.171;0.257;0.714
3067E69020456129;Forest Road;12/06/2014 19:00;0.455;0.171;0.313
3067E69020456129;Forest Road;12/06/2014 20:00;0.11;0.005;0.0575
3067E69020456129;Forest Road;12/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;12/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/06/2014 05:00;0.097;0.0;0.0485
3067E69020456129;Forest Road;13/06/2014 06:00;0.187;0.129;0.158
3067E69020456129;Forest Road;13/06/2014 07:00;0.427;0.175;0.301
3067E69020456129;Forest Road;13/06/2014 08:00;0.891;0.528;0.7095
3067E69020456129;Forest Road;13/06/2014 09:00;1.469;1.076;1.2725
3067E69020456129;Forest Road;13/06/2014 10:00;2.145;0.762;1.4535
3067E69020456129;Forest Road;13/06/2014 11:00;2.183;0.709;1.446
3067E69020456129;Forest Road;13/06/2014 12:00;1.77;0.712;1.241
3067E69020456129;Forest Road;13/06/2014 13:00;2.607;0.7;1.6535000000000002
3067E69020456129;Forest Road;13/06/2014 14:00;1.171;0.535;0.853
3067E69020456129;Forest Road;13/06/2014 15:00;2.312;0.598;1.4549999999999998
3067E69020456129;Forest Road;13/06/2014 16:00;2.027;0.437;1.232
3067E69020456129;Forest Road;13/06/2014 17:00;1.713;0.215;0.9640000000000001
3067E69020456129;Forest Road;13/06/2014 18:00;1.024;0.221;0.6225
3067E69020456129;Forest Road;13/06/2014 19:00;0.392;0.118;0.255
3067E69020456129;Forest Road;13/06/2014 20:00;0.097;0.022;0.0595
3067E69020456129;Forest Road;13/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;13/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/06/2014 00:00;0.0;0.0;0.0
